movie_id,title,year,genre,duration_min,rating,votes,director,country,language,budget_usd,revenue_usd,metascore,keywords
771,Neon Interval,2023,Family,205,5.7,374001,Victoria White,UK,French,26581354,981902007,23,mountains;road-trip;revenge;space
772,Iridescent Zephyr Under Neon Lights,1980,Comedy,172,2.8,1445854,Isabella Jackson,USA,French,177158466,710281703,22,family-secrets;cyberpunk;underground;rebellion;haunted;time-travel
773,Kindred Symphony Under Neon Lights,2022,Mystery,183,7.1,1489439,Alexander Wilson,Japan,Japanese,185395965,21963182,53,haunted;post-apocalypse;family-secrets;space;city-night;forbidden-love
774,Rusty Zodiac Between Worlds,2005,Comedy,189,2.1,1446084,Elijah Jones,France,Polish,42760791,1049124815,8,identity;road-trip;heist;sea
775,Rusty Mask,1998,Musical,148,3.5,1195703,James Miller,France,Japanese,54357812,185763908,71,space;betrayal;memory;time-travel;forbidden-love;small-town
776,Hidden Parable Before Dawn,2004,Fantasy,96,7.8,141448,Oliver Ramirez,Brazil,Korean,198298335,306571989,56,ai;rebellion;memory
777,Neon Zephyr,1980,Sci-Fi,162,8.6,526070,Mason Thompson,Sweden,French,173008719,121178546,50,betrayal;myth;memory;revenge;cyberpunk;heist
778,Sable Whisper In the Machine,2008,Drama,187,1.6,515529,Nora King,South Korea,Hindi,43344415,307870666,70,time-travel;friendship;ai;revenge;robot
779,Kaleidoscopic Uprising In the Machine,1990,Documentary,169,1.3,217768,Elijah Smith,Australia,English,151151761,125450705,49,double-life;cyberpunk;city-night
780,Sable Empire of Tomorrow,1981,War,173,3.5,1292048,Wyatt Lewis,Poland,Russian,131784324,536961781,44,forbidden-love;dreams;betrayal;detective;identity;underground
781,Primal Symphony In the Machine,1991,Crime,140,8.8,772015,Liam Ramirez,South Korea,Spanish,11523241,987696595,52,haunted;betrayal;family-secrets;ancient-ritual
782,Yearning Zephyr,2006,History,190,5.0,814723,Charlotte White,India,Italian,178709818,856594858,17,cyberpunk;space;mountains;survival
783,Neon Room,2009,Musical,179,4.3,643713,Lucas Sanchez,Germany,Korean,29265561,1165715764,83,myth;dreams;family-secrets;city-night;warrior;robot
784,Crimson Whisper from the Future,1990,Crime,207,4.8,929097,Liam Wilson,Australia,Portuguese,179144715,370099037,34,ancient-ritual;haunted;survival;small-town
785,Neon Symphony from Nowhere,1995,Sci-Fi,199,3.8,1284238,Chloe Green,UK,Russian,26155582,140357481,10,coming-of-age;rebellion;double-life
786,Crimson Harbor,2002,Horror,113,9.5,645103,Olivia White,India,Portuguese,119987844,1020242272,43,myth;friendship;small-town;identity
787,Lunar Symphony of the North,2014,Sport,179,2.4,1158401,Hannah Moore,Poland,Polish,178306001,314920501,56,city-night;time-travel;betrayal
788,Broken Quarry of Dreams,1981,Biography,167,9.3,1226705,Lily Lopez,Sweden,English,132107707,738366762,43,dreams;underground;revenge
789,Majestic Requiem,1989,Action,125,9.6,672653,Henry Garcia,Brazil,Portuguese,132908414,34264240,79,heist;underground;double-life;post-apocalypse;space;memory
790,Sacred Triangle,2000,Fantasy,88,6.8,1469186,Alexander Taylor,Sweden,Japanese,90701752,86878041,34,ai;revenge;road-trip;identity;time-travel;betrayal
791,Radiant Horizon,2004,Horror,195,4.4,75562,Benjamin Harris,India,Italian,137695777,911637356,52,betrayal;underground;sea;post-apocalypse;identity
792,Neon Ritual of Tomorrow,2008,Thriller,156,8.7,238179,Liam Rodriguez,France,French,20075525,380334859,47,betrayal;survival;small-town
793,Quantum Mirage,1980,Documentary,93,2.4,1313182,Charlotte Green,India,Norwegian,178592955,227274076,78,time-travel;mountains;betrayal
794,Neon Sky,2025,Thriller,75,4.9,1437909,Elijah Wilson,UK,Swedish,21416984,830863469,41,forbidden-love;family-secrets;space;mountains
795,Iridescent Zodiac,2023,Biography,90,4.9,1064581,Ava Garcia,Italy,French,70768747,309007375,69,mountains;friendship;city-night;revenge
796,Neon Voyage,1994,Fantasy,176,6.7,1242260,Henry Hill,Mexico,Hindi,172058405,612898312,27,post-apocalypse;family-secrets;underground;sea;cyberpunk;memory
797,Silent Rise,1998,Fantasy,91,1.5,1035931,Jack Brown,Mexico,Polish,181034899,957631697,1,road-trip;survival;city-night
798,Zen House,1984,Biography,142,7.5,669225,Emily Thompson,Norway,Italian,134235837,644775895,97,road-trip;identity;sea;space;cyberpunk;survival
799,Lunar Empire,2009,Documentary,178,5.1,974001,Emily Martinez,Germany,Swedish,103599093,901078032,3,small-town;road-trip;haunted;double-life
800,Sable Symphony of Shadows,2007,Fantasy,113,6.3,385786,Lucas Miller,USA,Japanese,126878905,321907424,34,space;coming-of-age;forbidden-love;haunted;heist
801,Untamed Vesper of Winter,2011,Sport,202,4.9,335268,Grace Nelson,UK,Italian,28557247,143679707,41,warrior;myth;betrayal;cyberpunk;memory;forbidden-love
802,Obsidian Monolith of Silence,2020,Fantasy,161,6.6,1434672,Maya Ramirez,France,Portuguese,34843085,1137386204,36,sea;underground;small-town;mountains;double-life
803,Jade Junction from the Sea,1984,Drama,189,4.3,516229,Lucas Lee,Poland,Chinese,83996022,1022605260,100,identity;road-trip;survival;small-town;mountains
804,Neon Requiem,2016,Romance,135,8.2,522498,Grace Torres,Norway,English,84243791,1097279238,12,city-night;betrayal;warrior;road-trip;revenge;memory
805,The Palace,1997,Thriller,190,4.5,405231,Benjamin Martinez,Brazil,Chinese,15943397,1017363796,31,ancient-ritual;coming-of-age;road-trip;underground
806,Radiant Quarry After Midnight,1997,Documentary,199,9.8,1268396,Zoe Gonzalez,Spain,Portuguese,162525305,258476321,37,sea;dreams;space
807,Kaleidoscopic Sanctum After Midnight,2004,Family,77,3.7,428422,Harper Jackson,USA,English,175021929,904999497,10,detective;city-night;rebellion;betrayal;ancient-ritual
808,Broken Vesper from Nowhere,2000,Action,145,5.1,414876,Nora Robinson,South Korea,Spanish,157532116,276028279,41,friendship;time-travel;double-life
809,Vivid Vesper of Ashes,2000,Crime,81,6.6,1355548,Sebastian Sanchez,Italy,Italian,164672961,74161171,82,road-trip;survival;city-night;time-travel;dreams
810,Jagged Garden,2011,Thriller,92,2.2,214540,Chloe Hernandez,Poland,Polish,96821838,766825684,43,robot;road-trip;city-night
811,Electric Ritual of Glass,2013,Family,176,7.2,1149543,Sophia Wilson,Sweden,Spanish,31036956,559966433,29,time-travel;ancient-ritual;ai;identity
812,Dark Garden,2010,Comedy,85,2.9,488035,Harper Rodriguez,India,Italian,104125520,849992885,2,forbidden-love;coming-of-age;ai;mountains;robot
813,Mythic Labyrinth Under the Moon,1982,Horror,133,6.2,15099,Jack Garcia,Brazil,Hindi,44171512,852940757,27,identity;coming-of-age;rebellion;ancient-ritual
814,Zephyr Dawn from the Future,2003,Western,174,2.4,422856,Nora Taylor,India,French,87893984,559079870,50,ancient-ritual;myth;detective
815,Dark Oracle,2012,Crime,127,2.6,87467,Wyatt Miller,Spain,French,153163768,641259626,88,dreams;survival;family-secrets;myth
816,Zen Palace Beyond the Gate,1994,Biography,139,2.9,50038,Alexander Smith,Spain,Chinese,48665112,717113548,26,sea;haunted;rebellion;road-trip;detective;dreams
817,Paradox City from the Sea,2010,Musical,148,8.1,1398951,Oliver Jones,France,English,8475168,107434386,1,rebellion;coming-of-age;myth;detective;haunted
818,Young Wilderness,2003,Horror,123,9.6,781962,Olivia Moore,Mexico,Russian,6111486,638811795,98,dreams;friendship;myth
819,Kindred Citadel At World's Edge,1993,Action,82,8.8,999403,Mason Smith,France,Polish,194664442,504235217,58,post-apocalypse;coming-of-age;mountains;survival;forbidden-love
820,Electric Room,2005,Crime,82,1.3,907092,Charlotte Clark,Italy,English,154923016,94561666,84,city-night;dreams;post-apocalypse
821,Xenial Ember,1997,Drama,144,9.6,394510,Oliver Lewis,USA,Russian,11944204,934895186,71,small-town;cyberpunk;mountains;sea;time-travel;myth
822,Zen Mirage from Nowhere,2010,Musical,116,4.3,778714,Layla Wright,Germany,Italian,197452393,744721017,52,survival;haunted;underground;detective
823,Yearning Ember Beyond the Stars,2011,Musical,179,4.2,905464,Sophia Hill,Japan,Spanish,89436412,770235150,82,detective;city-night;identity;ai;heist;time-travel
824,The Sanctum,1989,Sport,162,5.8,334444,Lily Rodriguez,Spain,Chinese,186183432,851155532,10,dreams;friendship;memory;identity;time-travel;double-life
825,Hidden Wilderness At World's Edge,2015,Fantasy,133,7.1,702435,Grace Davis,India,Swedish,100312894,1177788912,50,cyberpunk;survival;underground;sea;robot;mountains
826,Hidden Arcade,2024,Horror,75,8.9,1058136,Mia Young,Germany,Polish,186645835,658323848,30,myth;family-secrets;space;identity;ancient-ritual;friendship
827,Neon Echo of Silence,1987,Horror,122,8.4,1427173,Olivia Jones,Japan,Korean,32031184,906060987,45,coming-of-age;mountains;warrior;myth;road-trip;haunted
828,Zen Zephyr Under Neon Lights,2017,War,85,7.0,66198,Grace Lee,Brazil,English,68761004,1017042861,49,robot;mountains;survival
829,Radiant Interval,1981,Crime,84,9.6,182192,Hannah Taylor,Canada,Polish,65971247,201875541,58,sea;road-trip;cyberpunk;warrior;forbidden-love;time-travel
830,Vivid Frontier Between Worlds,2008,Horror,180,1.8,1434182,Amelia Nguyen,USA,Hindi,119400762,148390279,64,detective;post-apocalypse;mountains;survival
831,Broken Uprising,2017,Action,207,5.4,947437,Henry Hernandez,UK,German,161462014,711709588,54,ai;betrayal;family-secrets
832,Electric Whisper of Fire,1980,Crime,120,7.9,92111,Alexander Lopez,Poland,Italian,183450310,1059463301,29,small-town;mountains;friendship;double-life;heist;betrayal
833,Jade Sky,1981,History,202,4.3,1465843,Michael Johnson,Brazil,Russian,145990545,228337878,53,time-travel;post-apocalypse;robot;identity;mountains;double-life
834,Electric Labyrinth Without End,2022,Adventure,196,4.6,510194,Amelia Davis,USA,Spanish,23286791,401130014,85,detective;ai;identity;underground
835,Mythic Citadel After Midnight,2022,Fantasy,180,2.0,83473,Elijah Gonzalez,Germany,German,35859581,839042818,1,time-travel;memory;small-town;coming-of-age;friendship
836,Kaleidoscopic River from the Past,1980,Animation,110,3.8,511125,Hannah Wilson,Spain,Russian,127542296,1027088685,61,friendship;heist;haunted;identity
837,Sable Fall After Midnight,1984,Sci-Fi,107,8.6,305031,Olivia Walker,Canada,Portuguese,44320102,530574103,80,family-secrets;ancient-ritual;underground;cyberpunk;post-apocalypse;robot
838,Crimson City With No Name,2000,Crime,82,2.7,783768,Daniel Lewis,Poland,Swedish,34278907,1029430215,78,ancient-ritual;double-life;city-night;rebellion;heist;cyberpunk
839,Paradox Triangle In the Garden,1984,Family,82,4.7,1178042,Sophia Martinez,UK,Italian,74561159,844535196,35,ancient-ritual;small-town;road-trip;myth;identity;warrior
840,Vivid Frontier,2011,Crime,110,5.2,190915,Grace Perez,Canada,German,168978483,575980071,34,warrior;memory;cyberpunk;road-trip;rebellion
841,Vivid Beacon of Time,1999,Horror,160,5.6,863160,Benjamin Taylor,Mexico,Russian,177028797,404484518,98,small-town;city-night;mountains;myth
842,Neon Mask,2015,Documentary,127,8.1,1220116,Chloe Lopez,France,Swedish,194109723,625907977,81,space;warrior;small-town;ancient-ritual
843,Wild Voyage,2003,Romance,175,5.3,567883,Lily Robinson,India,Spanish,68477412,154726730,32,haunted;family-secrets;identity
844,Caged Horizon After Midnight,1996,War,191,9.3,1154884,Aria Moore,Mexico,French,71423625,109506715,54,warrior;friendship;forbidden-love;robot;haunted;road-trip
845,Infinite Requiem of Time,1983,Comedy,92,3.5,1150368,Zoe Moore,Germany,Norwegian,25840443,908952269,26,dreams;ai;survival
846,Crimson Horizon Under Neon Lights,1997,Animation,185,3.1,462391,Maya Hill,Japan,Hindi,95005740,507584244,19,identity;survival;road-trip
847,Primal Tempest,1993,Musical,79,9.5,191313,Lily Flores,Japan,Norwegian,130628641,267497608,12,double-life;robot;cyberpunk;detective
848,The Tempest,1997,Action,75,3.1,647059,Michael Nguyen,Australia,Korean,57380855,498604327,12,robot;mountains;detective
849,Flickering Symphony,2019,Crime,80,5.8,569945,Lucas Baker,Norway,Japanese,140742832,735059467,41,forbidden-love;memory;warrior
850,Broken Oracle,2025,Thriller,171,2.5,847362,Lucas Wilson,India,Italian,108843817,588714967,31,dreams;cyberpunk;haunted;warrior;forbidden-love
851,Dark Mask,2024,Thriller,190,7.3,45984,Wyatt Torres,Brazil,Italian,102366106,44010785,62,sea;detective;robot;revenge;double-life;post-apocalypse
852,Yearning Arcade At World's Edge,1996,War,115,2.5,1227971,Chloe Hill,Spain,Chinese,9842409,819144930,46,city-night;cyberpunk;revenge
853,Xenial Tempest Between Worlds,2015,Comedy,139,1.7,535178,Emily Martinez,South Korea,Spanish,117109343,598103100,23,robot;myth;heist;memory
854,Electric Arcade,2016,Fantasy,148,5.9,887748,Ethan Thomas,USA,Norwegian,52548262,165458185,8,post-apocalypse;family-secrets;small-town
855,Majestic Uprising from Nowhere,2015,Adventure,120,2.4,391862,Oliver Smith,India,Chinese,46215746,584840222,65,memory;dreams;time-travel
856,Caged Requiem from the Sea,1989,Sci-Fi,136,8.7,770155,Lily Moore,Sweden,French,122223143,376121026,90,mountains;cyberpunk;heist
857,Sable Zodiac,2004,Sci-Fi,75,3.6,1109269,Grace Baker,Australia,Hindi,145449465,867365343,67,ancient-ritual;memory;underground;small-town;warrior;survival
858,Xenial Sky of Storms,2013,Family,117,5.5,1048102,Amelia Williams,Spain,Polish,161107107,789202957,38,warrior;dreams;robot
859,Broken Kingdom of Shadows,2000,War,125,7.7,452183,Michael Green,Germany,Korean,158592322,300315101,83,haunted;cyberpunk;betrayal;coming-of-age;dreams
860,Primal Oracle of Wolves,2009,History,170,8.9,971709,Amelia Clark,UK,French,39167416,217507550,37,time-travel;underground;detective;rebellion;haunted
861,Tempest Nexus of Silence,2002,Western,197,1.4,1005597,Olivia Thompson,India,French,83406735,1088167665,21,friendship;betrayal;sea
862,Xenial Vesper of Shadows,2012,Horror,208,4.3,940376,Daniel Perez,Sweden,Italian,167005831,701249343,36,time-travel;small-town;memory;survival;friendship
863,Flickering City In the Garden,2012,Comedy,204,1.6,321656,Wyatt Perez,Sweden,Swedish,194056299,573605450,18,city-night;rebellion;space;revenge
864,Radiant Kingdom of Fire,1982,Comedy,152,1.1,278899,Logan Clark,Spain,Japanese,40807284,916785452,70,rebellion;space;coming-of-age;revenge;heist
865,Golden Citadel,1994,History,117,9.2,1035007,Isabella Garcia,Sweden,Norwegian,92102798,799113842,60,survival;identity;dreams;family-secrets;sea
866,Wild Fall,2022,Biography,208,7.1,1245494,Oliver Anderson,USA,Japanese,129860617,584520425,42,forbidden-love;sea;haunted;time-travel;survival
867,Untamed Citadel of Ashes,2015,Romance,131,8.8,521741,Charlotte Martinez,France,Swedish,145648193,1086290976,46,sea;haunted;robot;survival;road-trip;myth
868,Feral Beacon from the Sea,2022,Thriller,155,9.2,119434,Michael Sanchez,Mexico,Spanish,111292112,1016133721,3,underground;friendship;myth;cyberpunk;forbidden-love
869,Iridescent Legacy of Wolves,2007,Romance,148,3.2,345908,Mateo Hernandez,India,Portuguese,101259269,177979958,12,revenge;small-town;sea
870,Silent Symphony from the Sea,1985,Sci-Fi,88,1.0,372497,Noah Rodriguez,South Korea,Chinese,98553263,767189608,85,time-travel;heist;dreams
871,Untamed Harbor Under the Moon,1985,Comedy,75,8.3,403273,Ethan Sanchez,Norway,Polish,71860929,625837795,78,family-secrets;warrior;myth
872,Jade Labyrinth With No Name,1996,Fantasy,206,1.9,1271988,Elijah Jackson,UK,Japanese,91007708,349624334,88,small-town;detective;underground;memory;myth;rebellion
873,Tempest Circle,1995,Animation,158,2.9,967488,Harper Martinez,UK,Polish,15870069,252797785,18,detective;betrayal;sea
874,Electric Ember,2017,Romance,198,4.9,257249,Layla Nguyen,South Korea,Swedish,56410208,1016249991,83,underground;heist;haunted
875,Neon Interval of Glass,1996,Crime,122,8.2,972138,Daniel Lee,Sweden,Spanish,87853747,906986280,84,rebellion;city-night;survival;double-life;mountains
876,Majestic Horizon,1996,Family,98,5.3,701715,Harper Williams,Germany,French,137749517,1063772435,35,sea;heist;robot;time-travel
877,Silent Fall of Echoes,2019,Adventure,161,1.0,1012601,Victoria Gonzalez,Spain,Spanish,89359599,1084438736,35,dreams;memory;survival;warrior;family-secrets;space
878,Eternal Room,2017,Musical,149,5.8,957316,Noah Jackson,India,English,109443504,134858687,60,rebellion;detective;warrior;survival;cyberpunk;road-trip
879,Opal Arcade of Silence,2021,Comedy,133,6.9,1215533,James Sanchez,Japan,English,142570190,492248026,5,family-secrets;detective;cyberpunk;haunted
880,Silent Nexus of Tomorrow,1997,Musical,181,1.1,1342318,Alexander Hill,UK,Korean,155839875,458304259,68,city-night;friendship;double-life;cyberpunk;rebellion
881,Broken Vesper,2021,Horror,78,7.1,167194,Mateo Adams,Poland,Korean,5654171,213588594,16,heist;ai;myth;post-apocalypse;robot
882,Lunar Nexus of Dreams,2003,Action,148,3.8,1137426,Layla Green,Canada,Polish,41860132,260792306,0,revenge;city-night;small-town;post-apocalypse
883,Majestic Parable,2012,Musical,194,5.5,1009337,Maya Moore,Canada,Italian,24804142,758577474,22,small-town;space;identity;post-apocalypse;sea;coming-of-age
884,Radiant Mirage,2001,Fantasy,208,8.3,1121676,Logan Walker,Brazil,English,91416580,835968584,96,friendship;small-town;memory;city-night;dreams;haunted
885,Obsidian Tempest Beyond the Gate,2010,Biography,92,9.7,475631,Grace Scott,Sweden,Japanese,86593662,792144017,25,time-travel;detective;space
886,Silent Wilderness Beyond the Stars,2003,Documentary,181,7.7,15698,Sebastian Robinson,Canada,Spanish,25863724,1117795693,71,survival;betrayal;forbidden-love
887,Iridescent Vesper,2001,Action,83,8.0,1338251,Sebastian Thomas,South Korea,Hindi,114357031,630181908,4,time-travel;myth;ai
888,Jade House of Wolves,1989,Mystery,162,8.6,156122,Chloe White,Canada,Korean,82881503,643858838,52,coming-of-age;myth;road-trip
889,Majestic Circle of Ashes,2013,Sport,100,4.2,199659,James Perez,India,Polish,49121403,455933254,74,cyberpunk;time-travel;post-apocalypse
890,Untamed City from the Future,1985,Musical,151,9.1,1379815,Alexander Miller,Australia,Norwegian,11035370,669783389,53,ai;road-trip;post-apocalypse
